SampleID,Trial,Operator,Exposuretime(ms),Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,Angular uniformity,Spatial uniformity,CU_B,CU_G,CU_R,,,,,,,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B167.04.31,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.002244235,0.005456719,0.004513597,295.3804106,2.646603061,,,,,,,,,,1.951374427,3.673854487,2.839697337,6.233385006,5.544501747,7.816607068
19B167.04.32,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Red,0.001926096,0.004283673,0.003261492,115.6691799,2.83323402,,,,,,,,,,2.394215209,5.314027638,5.861627777,5.497013323,5.32902136,6.678890525
19b251.13.11,1,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002824979,0.005621817,0.002623746,37.30044079,1.634628268,,,,,,,,,,10.79884894,11.28607596,1.567969198,6.805849368,13.95420741,36.26182796
19b251.13.12,1,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003042675,0.005770934,0.002243301,49.6484788,1.623031173,,,,,,,,,,11.73233493,11.3403449,1.563843561,8.52094266,16.75109908,36.03357852
19b251.13.21,1,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.00213346,0.004013617,0.001571746,28.82867226,1.442515391,,,,,,,,,,12.62881853,11.00708115,1.718000465,5.381305394,11.84478043,27.09158676
19b251.13.22,1,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002322129,0.003718172,0.001256272,30.94172414,1.236165734,,,,,,,,,,12.46752553,13.2966979,1.837041122,5.519469206,12.78293932,37.61145698
19b251.13.31,1,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.00274045,0.004978902,0.002527175,43.6548621,1.896502496,,,,,,,,,,11.70272037,11.3454113,1.569505968,8.008915076,14.81646115,45.06143867
19b251.13.32,1,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.00310912,0.005418608,0.002196173,52.76361383,1.271647149,,,,,,,,,,13.78336465,12.47564012,1.584163332,9.276396981,17.90475033,47.06828619
19b251.13.11,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002870878,0.005662724,0.00263499,36.26941259,1.636000638,,,,,,,,,,11.04390331,11.6137472,1.576319832,6.884599446,13.95496887,36.51182683
19b251.13.12,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003100193,0.005809209,0.002238211,48.60048635,1.616934917,,,,,,,,,,12.1311186,11.78115004,1.617812056,8.54900135,16.86044862,36.44491342
19b251.13.21,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002160552,0.00403667,0.001577335,26.71776125,1.442897963,,,,,,,,,,12.84340775,11.26610515,1.709706811,5.426115988,11.90851156,27.42824448
19b251.13.22,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002343815,0.003720067,0.001257853,30.61730844,1.231815701,,,,,,,,,,12.7528444,13.65291422,1.92947301,5.481488882,12.83581781,38.40882744
19b251.13.31,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002764242,0.004991655,0.002527615,44.19349837,1.890814762,,,,,,,,,,12.008152,11.63976903,1.638391581,8.112916438,14.85960434,45.77028515
19b251.13.32,2,Zhida,AE,"08252020_digitalbin_Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003136548,0.005430078,0.002198066,53.14822392,1.269442136,,,,,,,,,,14.12128498,12.80243469,1.636842418,9.353364531,17.91032107,47.38007931
19B167.04.11,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002172902,0.00510696,0.004594812,251.8348987,3.765361393,,,,,,,,,,1.558678919,2.845329211,2.788892476,5.979263851,5.000606417,9.359452846
19B167.04.12,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001780234,0.004597953,0.003966373,178.4783458,2.598685959,,,,,,,,,,1.609693382,2.203717522,2.735454443,4.990576847,4.449591154,6.733086147
19B167.04.21,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002097742,0.004681188,0.002988056,194.1576841,3.704697298,,,,,,,,,,1.88259892,4.477765247,4.656102267,5.396986502,4.290737564,6.259779034
19B167.04.22,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001938975,0.003956999,0.002606525,176.715541,2.678866107,,,,,,,,,,2.134561126,3.860072115,4.219290874,4.697763806,3.876154837,5.585388185
19B167.04.31,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002257552,0.005476944,0.004464622,180.0371614,2.657492437,,,,,,,,,,1.766310192,3.565462792,2.844993078,6.22639045,5.565142013,7.88956753
19B167.04.32,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001937024,0.004297562,0.0031883,226.057778,2.888888012,,,,,,,,,,2.150514298,5.172504818,6.017847638,5.552341252,5.335087982,7.007404741
19B167.04.11,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002138366,0.005064431,0.004652001,215.8969134,3.776141076,,,,,,,,,,1.555308323,2.856129809,2.787857543,5.869699798,4.972942137,9.262483071
19B167.04.12,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00175381,0.004614401,0.004049621,205.8215889,2.602737024,,,,,,,,,,1.615965211,2.168881693,2.711625131,4.874318096,4.426402324,6.716015673
19B167.04.21,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002079809,0.004665812,0.00301118,226.7894815,3.698360299,,,,,,,,,,1.808643731,4.472694042,4.628210526,5.320467806,4.253532661,6.254892655
19B167.04.22,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001917017,0.00397308,0.002642396,194.097411,2.678090177,,,,,,,,,,2.081200732,3.904914258,4.243619026,4.659773131,3.887761375,5.562942775
19B167.04.31,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002245587,0.005463512,0.004471961,187.5766893,2.649412274,,,,,,,,,,1.639448924,3.580985527,2.834877088,6.22201224,5.558281312,7.886917601
19B167.04.32,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001926356,0.004318951,0.003216199,251.8115629,2.904229756,,,,,,,,,,2.055252622,5.228157834,5.995769058,5.588533036,5.350296748,6.990191582
19B167.04.11,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001665922,0.004163684,0.004338724,281.640958,3.231419443,,,,,,,,,,1.445263949,2.909831129,2.798240097,5.957666031,4.890657431,8.765917562
19B167.04.12,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001544906,0.004179988,0.004023461,105.3024593,2.573851602,,,,,,,,,,1.420619123,2.230092592,2.742447059,5.109264489,4.49186783,6.706945856
19B167.04.21,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001606181,0.003934547,0.002975387,84.66774028,3.596755458,,,,,,,,,,1.710095137,4.564146122,4.432182304,5.574004683,4.307226787,5.735943885
19B167.04.22,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001534523,0.003574024,0.002630308,74.53927326,2.636035265,,,,,,,,,,1.874212552,4.148495868,3.917306692,4.932605194,3.960267034,5.114655601
19B167.04.31,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001804101,0.00479848,0.004386881,156.165887,2.637705047,,,,,,,,,,1.549337654,3.651093632,2.854791819,6.423107532,5.6659725,7.919017611
19B167.04.32,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00155215,0.003819934,0.003182012,102.455032,2.867431626,,,,,,,,,,1.851630423,5.258463719,5.766774463,5.812819787,5.406127266,6.663795331
19B167.04.11,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001726615,0.004295241,0.004401036,252.8555821,3.220552081,,,,,,,,,,1.334457991,2.749968746,2.768658721,5.949064054,4.966860144,8.704474963
19B167.04.12,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001594633,0.004264175,0.004005962,134.1631559,2.599055644,,,,,,,,,,1.458185683,2.199850802,2.756697125,5.053296112,4.496354221,6.74232487
19B167.04.21,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001656378,0.00403435,0.003020344,86.45477238,3.606451817,,,,,,,,,,1.660598695,4.659338179,4.43671406,5.384725674,4.303110196,5.742419443
19B167.04.22,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001580078,0.003655342,0.002640741,66.19769733,2.648039838,,,,,,,,,,1.766430564,3.840802379,4.034443266,4.757879986,3.892912351,5.109795195
19B167.04.31,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001855365,0.004923958,0.004453646,141.2305636,2.642247687,,,,,,,,,,1.550487309,3.626920863,2.816825559,6.269746543,5.601078732,7.865371122
19B167.04.32,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001593077,0.003906536,0.003209901,125.9783502,2.846847019,,,,,,,,,,1.750866588,5.016117288,5.634541073,5.658188736,5.362915573,6.658688761
19B167.04.11,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001718383,0.004285972,0.004421222,305.8750167,3.216432895,,,,,,,,,,1.337733525,2.811502792,2.748660723,5.835649966,4.936007276,8.67363105
19B167.04.12,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001586161,0.004269591,0.004048218,118.953436,2.593645016,,,,,,,,,,1.432901084,2.273127758,2.72743185,4.910921857,4.426937694,6.680564406
19B167.04.21,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001647998,0.004034368,0.00305292,69.7008238,3.590731056,,,,,,,,,,1.623397703,4.425851679,4.34419719,5.334737328,4.259959618,5.688583847
19B167.04.22,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001570077,0.003658181,0.002664732,78.91654683,2.635016677,,,,,,,,,,1.809340602,3.732897717,4.090884306,4.667811288,3.874802329,5.122911666
19B167.04.31,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001845268,0.004926915,0.004509928,158.3707906,2.631950308,,,,,,,,,,1.480196873,3.478483951,2.84362816,6.209947247,5.537698915,7.856880698
19B167.04.32,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001581502,0.003911442,0.003249421,84.12500653,2.84593692,,,,,,,,,,1.900716384,5.320218066,5.841872644,5.550540145,5.305755641,6.607196577
19B251.13.11,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002797472,0.00557798,0.002586458,41.81081551,1.631221485,,,,,,,,,,11.4428712,11.5115769,1.176439183,7.383278149,13.90970474,38.07307226
19B251.13.12,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003023469,0.00571773,0.002194163,46.67218265,1.629389207,,,,,,,,,,11.84269943,11.29097838,1.349527723,8.624999726,16.80948738,37.50192709
19B251.13.21,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002094808,0.003972465,0.001528915,38.77248855,1.437306398,,,,,,,,,,14.01384464,10.92797187,1.558655157,6.377311888,11.88204937,31.82485172
19B251.13.22,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002291964,0.003675116,0.001199043,36.11788465,1.234536087,,,,,,,,,,13.52486772,13.1905852,2.425863335,6.198610002,12.8322892,94.1056657
19B251.13.31,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002705688,0.004931768,0.002485942,45.78772018,1.915108048,,,,,,,,,,12.18731647,11.22285154,1.316174442,8.460390065,14.90683575,49.14718711
19B251.13.32,1,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003086464,0.005365664,0.00215744,51.94482633,1.274145672,,,,,,,,,,14.00032007,12.78347667,1.246917307,9.273868153,17.98675374,49.9948041
19B251.13.11,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002783722,0.005565268,0.002586688,42.93280403,1.634895611,,,,,,,,,,11.49237736,11.51861885,1.344086419,7.379411426,14.02867407,38.79485644
19B251.13.12,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003019577,0.005714632,0.00219521,46.87844675,1.629609343,,,,,,,,,,11.89846105,11.56154649,1.321745894,8.612800535,16.85303563,37.18637491
19B251.13.21,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002079422,0.003963369,0.00152706,40.88554604,1.438311483,,,,,,,,,,13.95511208,10.78369714,1.453508639,6.367682629,11.87066957,31.80281598
19B251.13.22,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002284182,0.003674797,0.001198667,37.79454003,1.234510537,,,,,,,,,,13.50516079,13.00642185,2.845764883,6.226064158,12.8616202,96.74493244
19B251.13.31,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002678126,0.004916401,0.002493557,45.60174877,1.922472793,,,,,,,,,,11.9873409,11.01306821,1.294914599,8.476115444,14.88998335,47.8674184
19B251.13.32,2,Zhida,AE,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003064645,0.005353662,0.002158785,49.93450124,1.275414053,,,,,,,,,,13.65781049,12.06349005,1.236053466,9.228233629,17.93252594,49.62097608
19B251.13.11,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002852721,0.005636909,0.002580658,34.72113419,1.640239285,,,,,,,,,,10.90421222,11.31889857,1.255699456,6.720977311,13.91940971,35.86049468
19B251.13.12,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003083234,0.005777103,0.002203428,52.29951868,1.622923238,,,,,,,,,,11.56806644,11.43089525,1.23954188,8.408786104,16.77472695,34.25625351
19B251.13.21,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002154632,0.004029651,0.001536364,27.14346303,1.444022429,,,,,,,,,,12.77303417,11.22206598,1.198127389,5.337859736,11.64052782,26.03897284
19B251.13.22,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00233703,0.003695561,0.001232812,30.55299387,1.242863235,,,,,,,,,,12.54396612,13.11031577,1.220322366,5.43145315,12.69115696,31.20163922
19B251.13.31,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002758956,0.004984045,0.002472866,44.78732281,1.897982629,,,,,,,,,,11.81893727,11.69956062,1.131325961,7.913801855,14.62595573,44.42569118
19B251.13.32,1,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003131421,0.00539992,0.002142241,50.63680203,1.275265325,,,,,,,,,,14.02751494,12.78806434,1.274520108,9.161962097,17.62139797,44.87959011
19B251.13.11,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002802182,0.005601774,0.002606149,34.28216782,1.638562781,,,,,,,,,,10.58590918,10.9352587,1.180141417,6.774872364,13.92774602,36.59010725
19B251.13.12,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003029938,0.00574963,0.002224634,42.26861427,1.626572025,,,,,,,,,,11.66575322,11.55986917,1.141257402,8.430965819,16.63552027,34.69989161
19B251.13.21,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002116129,0.003995694,0.001557354,21.87501683,1.444640822,,,,,,,,,,12.29554563,10.50305053,1.17437521,5.309523358,11.68852206,26.10812654
19B251.13.22,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00230342,0.003698756,0.001247726,28.48770669,1.235372986,,,,,,,,,,12.0511476,12.58663811,1.268270109,5.420966771,12.7475795,30.31365393
19B251.13.31,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002716122,0.004958466,0.002514795,39.11067239,1.89735428,,,,,,,,,,11.29293463,11.00696956,1.235834081,7.860660912,14.64213549,44.51193097
19B251.13.32,2,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003087651,0.005397311,0.002174794,49.65967235,1.273739011,,,,,,,,,,13.56428159,12.1806957,1.171227696,9.184812687,17.71491287,43.61556421
19B251.13.11,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002822495,0.005619002,0.002608301,21.31132826,1.6398106,,,,,,,,,,10.65539158,11.12461079,1.111081609,6.74089127,13.80131345,35.60095789
19B251.13.12,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003053941,0.005767318,0.002222367,35.04863813,1.624886985,,,,,,,,,,11.65287269,11.20673041,1.122372181,8.395891652,16.61789431,33.92038083
19B251.13.21,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002123119,0.004002499,0.001558821,30.78538583,1.446652148,,,,,,,,,,12.65686221,11.14842032,1.261005646,5.333916483,11.69231104,26.4196019
19B251.13.22,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002312556,0.003700327,0.001249889,26.15650722,1.233760388,,,,,,,,,,12.23434098,13.37923808,1.147201598,5.430473623,12.58606879,29.90236354
19B251.13.31,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002716813,0.004960496,0.002510557,37.63854946,1.902256319,,,,,,,,,,11.60278965,10.83336146,1.08253395,7.960546649,14.86995532,46.32570319
19B251.13.32,3,Zhida,100ms,"drop1frame_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003094201,0.005400508,0.002171355,48.89233776,1.272540382,,,,,,,,,,13.67310744,12.20558836,1.152742178,9.204619727,17.85545513,44.95275628
19B167.04.11,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002175956,0.005115471,0.00460107,1829.962283,3.76356199,,,,,,,,,,1.778997801,2.95757762,3.016787121,5.884659466,4.996594269,9.348325887
19B167.04.12,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001782493,0.004605638,0.003972197,689.1166647,2.597567859,,,,,,,,,,1.831361854,2.320031875,2.644852722,4.941115507,4.49464368,6.983631625
19B167.04.21,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002153683,0.004718618,0.002965982,196.8506971,3.701314523,,,,,,,,,,2.099504177,4.837567079,4.451446933,5.394011559,4.32873775,6.114416263
19B167.04.22,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001941528,0.003963426,0.002610281,423.625281,2.677679797,,,,,,,,,,2.359347288,4.137085186,4.250158203,4.637413209,3.902867698,5.449890778
19B167.04.31,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002320392,0.005543158,0.004428984,244.3393285,2.656592385,,,,,,,,,,2.029996755,3.676196727,2.914602543,6.242753268,5.660045718,8.297425346
19B167.04.32,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001987993,0.004326042,0.003160959,292.8205292,2.880797789,,,,,,,,,,2.568540109,5.773498891,5.985570797,5.48878786,5.398202564,6.887870739
19B167.04.11,2,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002141354,0.005072846,0.004658319,1687.620311,3.774316383,,,,,,,,,,1.694001125,2.991739048,3.034946634,5.799697945,4.981877004,9.492225275
19B167.04.12,2,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001756024,0.004622093,0.004055544,755.5106858,2.60162392,,,,,,,,,,1.80415386,2.298269942,2.632342167,4.888566592,4.481479377,7.032881582
19B167.04.21,2,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002134942,0.00470322,0.002988951,213.6693981,3.695089613,,,,,,,,,,2.250807021,4.912483906,4.470730635,5.325896988,4.326328722,6.145613576
19B167.04.22,2,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00196791,0.004004305,0.002615276,163.1409232,2.681476533,,,,,,,,,,2.356611598,4.147743336,4.267282929,4.634502323,3.897877985,5.507185045
19B167.04.31,2,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.002308244,0.005529947,0.004436095,384.7076964,2.648617871,,,,,,,,,,2.101957086,3.784716386,2.94587067,6.223891545,5.680311102,8.320190695
19B167.04.32,2,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001976323,0.004346648,0.003188471,263.8643825,2.896087835,,,,,,,,,,2.55010411,5.88328663,5.980492715,5.548795585,5.435070821,6.885783191
19B167.04.11,1,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001667544,0.004170409,0.0043446,1074.600513,3.230037824,,,,,,,,,,1.646288066,3.216589024,3.026108842,5.9394092,4.915890493,9.121944846
19B167.04.12,1,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001546307,0.004186857,0.004029229,443.9773808,2.572796422,,,,,,,,,,1.683370846,2.393260666,2.631237479,5.091325988,4.510153151,7.035301623
19B167.04.21,1,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001607677,0.003940724,0.002979575,246.3268494,3.595649311,,,,,,,,,,2.006733395,5.174228571,4.344954741,5.615992322,4.373014692,5.905923035
19B167.04.22,1,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001535933,0.003579667,0.002633992,233.5931,2.634982525,,,,,,,,,,2.204989622,4.540627776,4.104571923,4.948806501,3.975897191,5.29492599
19B167.04.31,1,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001834998,0.004844726,0.004352421,230.0052574,2.637836939,,,,,,,,,,1.7477464,3.983753736,2.937391743,6.531182815,5.823593137,8.363736213
19B167.04.32,1,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001576064,0.003837443,0.003154882,238.5352544,2.859133792,,,,,,,,,,2.282045433,5.948324339,5.995244889,5.939708722,5.520017334,7.128180997
19B167.04.11,2,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001728736,0.004302211,0.00440709,1777.056613,3.219233485,,,,,,,,,,1.621031555,2.95081439,2.986749988,5.791570397,4.92775968,8.884360683
19B167.04.12,2,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001596423,0.004271189,0.004011803,621.8248365,2.598022053,,,,,,,,,,1.717345837,2.240654705,2.618446197,4.897961428,4.431542063,6.816068114
19B167.04.21,2,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001683403,0.004058179,0.002998358,132.7141203,3.601487306,,,,,,,,,,1.944863582,4.762062696,4.263405414,5.348699674,4.275746712,5.693120289
19B167.04.22,2,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00158188,0.003661099,0.002644499,384.0420803,2.647008996,,,,,,,,,,1.987423962,4.078548846,4.142130916,4.636209581,3.863813234,5.085259004
19B167.04.31,2,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001882169,0.004964019,0.004415168,392.5317017,2.639565652,,,,,,,,,,1.739842561,3.594609111,2.871544526,6.209334181,5.612573837,8.119745228
19B167.04.32,2,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001617739,0.003924563,0.00318264,260.6553876,2.838055867,,,,,,,,,,2.211286819,5.553874683,5.789637999,5.495471606,5.309800184,6.742471298
19B167.04.11,3,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001720487,0.004292913,0.004427298,663.60034,3.215104068,,,,,,,,,,1.565067635,2.975401549,2.988076907,5.743601728,4.915334085,8.823119676
19B167.04.12,3,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001587931,0.004276606,0.004054118,317.6206525,2.592590226,,,,,,,,,,1.751847471,2.299431242,2.610010554,4.839789487,4.437656967,6.814848843
19B167.04.21,3,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00167466,0.004058106,0.00303048,241.98983,3.586233814,,,,,,,,,,2.020245918,4.798850513,4.233908661,5.276469079,4.276791583,5.669690747
19B167.04.22,3,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001594779,0.003678248,0.002637762,248.1091774,2.637431309,,,,,,,,,,2.047250372,3.893708123,4.149398379,4.563557385,3.836445215,5.15091584
19B167.04.31,3,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001876494,0.004974526,0.004474094,222.1366711,2.631395493,,,,,,,,,,1.710544045,3.531580369,2.903078498,6.151660969,5.577387855,8.098391442
19B167.04.32,3,Zhida,100ms,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001605828,0.003929442,0.003221576,234.3479812,2.837442636,,,,,,,,,,2.184518084,5.681481293,5.850971393,5.447442819,5.30234072,6.74184452
19B251.13.11,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002800584,0.005580171,0.002577528,51.07253706,1.63098076,,,,,,,,,,8.838314219,9.769357333,1.247795268,6.935737099,14.44388282,42.66049038
19B251.13.12,1,Zhida,AE,"drop1frame_Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003027296,0.005719649,0.002184882,65.79617316,1.629028776,,,,,,,,,,9.24295127,9.808363594,1.26863009,8.734847683,17.80702132,42.59948797
