sampleID,Wgtype,sidecolor,Aperture,ROIsize,Operator,trial,LEDcolor,Sample#,Exit#,Camera#,MTF30_x,MTF30_y,MTF_x@15lp/deg,MTF_y@15lp/deg,CRA_dx(pixel),CRA_dy(pixel),ray_tilt_x(arcsec),ray_tilt_y(arcsec),rel_cross_pos_x(pixel),rel_cross_pos_y(pixel),CRA_x_from_cradx(arcmin),CRA_y_from_crady(arcmin),CRA_x_fromraytilt(arcmin),CRA_y_fromraytilt(arcmin),CRA_dx_(green-red),CRA_dy_(green-red),CRA_x_raytilt_(green-red),CRA_y_raytilt_(green-red)
19b157.11.22,iDolphin,RedRight,tool,600,James,2,green,1,1,1,23.8125,20.78947368,0.51,0.534,-4.579,3.654,-89.4,107,-1.4,0,1.120064136,-0.893800918,1.49,-1.783333333,1.031760321,-1.052552097,1.043333333,-1.058333333
19b157.11.22,iDolphin,RedRight,tool,600,James,3,red,1,1,1,22.42307692,19.89655172,0.547,0.47,-0.846,-0.159,-34.8,51.5,-5.2,3.7,0.206939133,0.038892816,0.58,-0.858333333,-0.913125003,0.932693734,-0.91,0.925
19b157.11.22,iDolphin,RedRight,tool,600,James,3,green,1,1,1,24.33333333,21.27777778,0.526,0.539,-4.427,3.862,-86.7,109.2,-1.1,0.1,1.082883586,-0.944679567,1.445,-1.82,0.875944453,-0.983572383,0.865,-0.961666667
19b157.11.22,iDolphin,RedRight,tool,700,Adrian,1,red,1,1,1,20.47619048,17.68965517,0.471,0.387,-0.314,-0.265,-25.8,49.4,-5.3,4.3,0.076807196,0.06482136,0.43,-0.823333333,-1.00607639,1.009500927,-1.015,0.996666667
19b157.11.22,iDolphin,RedRight,tool,700,Adrian,1,green,1,1,1,20.31578947,19.06666667,0.432,0.432,-4.329,3.948,-86.3,111.3,-1.1,0.2,1.058911916,-0.965715931,1.438333333,-1.855,0.98210472,-1.030537291,1.008333333,-1.031666667
19b157.11.22,iDolphin,RedRight,tool,700,Adrian,2,red,1,1,1,20.625,18.71428571,0.475,0.416,-0.37,-0.309,-28.2,48.9,-5.3,4.2,0.090505295,0.075584152,0.47,-0.815,-0.968406621,1.041300083,-0.968333333,1.04
19b157.11.22,iDolphin,RedRight,tool,700,Adrian,2,green,1,1,1,21.10526316,19.09677419,0.442,0.426,-4.36,3.925,-86.6,111.4,-1.1,0.2,1.066494791,-0.960089927,1.443333333,-1.856666667,0.975989496,-1.035674079,0.973333333,-1.041666667
19b157.11.22,iDolphin,RedRight,tool,700,Adrian,3,red,1,1,1,20.91304348,18.71428571,0.476,0.415,-0.344,-0.377,-27.5,48.9,-5.4,4.2,0.084145463,0.092217557,0.458333333,-0.815,-0.982349328,1.052307484,-0.985,1.041666667
19b157.11.22,iDolphin,RedRight,tool,700,Adrian,3,green,1,1,1,21.26315789,19.29032258,0.444,0.437,-4.342,3.92,-86.5,111,-1.1,0.2,1.062091831,-0.958866882,1.441666667,-1.85,0.977946368,-1.051084439,0.983333334,-1.035
19b157.11.22,iDolphin,RedRight,tool,800,Adrian,3,red,1,1,1,18.24,15.58064516,0.401,0.318,-0.031,-0.464,-22.9,46.7,-5.5,4.5,0.007582876,0.113498532,0.381666667,-0.778333333,-1.054508955,1.072365414,-1.06,1.071666667
19b157.11.22,iDolphin,RedRight,tool,800,Adrian,3,green,1,1,1,17.68421053,16.56,0.353,0.334,-4.282,3.794,-85.2,109.1,-1.2,0.3,1.047415298,-0.928046162,1.42,-1.818333333,1.039832422,-1.041544694,1.038333333,-1.04
19b157.11.22,iDolphin,RedRight,tool,800,Adrian,2,red,1,1,1,19.13043478,16.77777778,0.42,0.349,-0.677,-0.26,-32.9,49.4,-5.3,3.9,0.165600228,0.063598315,0.548333333,-0.823333333,-0.88181507,0.991644477,-0.871666667,0.995
19b157.11.22,iDolphin,RedRight,tool,800,Adrian,2,green,1,1,1,19.10526316,17.2,0.39,0.358,-4.399,3.858,-87.3,109.3,-1.2,0.2,1.076034537,-0.943701131,1.455,-1.821666667,0.910434309,-1.007299446,0.906666667,-0.998333334
19b157.11.22,iDolphin,RedRight,tool,800,Adrian,1,red,1,1,1,19.45833333,17.14814815,0.427,0.361,-0.485,-0.249,-30.1,49.8,-5.3,4.1,0.118635319,0.060907617,0.501666667,-0.83,-0.957399218,1.004608748,-0.953333333,0.991666667
19b157.11.22,iDolphin,RedRight,tool,800,Adrian,1,green,1,1,1,19.2,17.03703704,0.393,0.35,-4.299,4.031,-85.9,112.7,-1,0.3,1.051573649,-0.986018468,1.431666667,-1.878333333,0.93293833,-1.046926085,0.93,-1.048333333
19b157.11.22,iDolphin,RedRight,tool,900,Adrian,1,red,1,1,1,18.72727273,17.24137931,0.407,0.365,-0.415,-0.17,-29,51.6,-5.2,4.1,0.101512695,0.041583514,0.483333333,-0.86,-0.950060954,1.027601982,-0.948333334,1.018333333
19b157.11.22,iDolphin,RedRight,tool,900,Adrian,1,green,1,1,1,18.57894737,16.81481481,0.377,0.346,-4.387,3.952,-86.9,111.9,-1.1,0.2,1.073099231,-0.966694366,1.448333333,-1.865,0.971586536,-1.00827788,0.965,-1.005
19b157.11.22,iDolphin,RedRight,tool,900,Adrian,2,red,1,1,1,18.32,16.57142857,0.399,0.346,-0.371,-0.213,-28.6,50.4,-5.2,4.2,0.090749904,0.052101697,0.476666667,-0.84,-0.982349327,1.018796063,-0.971666666,1.025
19b157.11.22,iDolphin,RedRight,tool,900,Adrian,2,green,1,1,1,17.9,16.32,0.36,0.329,-4.422,3.941,-87.6,111.1,-1.1,0.1,1.081660542,-0.964003669,1.46,-1.851666667,0.990910638,-1.016105366,0.983333333,-1.011666667
19b157.11.22,iDolphin,RedRight,tool,900,Adrian,3,red,1,1,1,18.20833333,15.96428571,0.394,0.327,-0.249,-0.351,-27.1,48.6,-5.4,4.3,0.060907617,0.085857726,0.451666667,-0.81,-1.020752925,1.049861395,-1.008333333,1.041666667
19b157.11.22,iDolphin,RedRight,tool,900,Adrian,3,green,1,1,1,17.4,15.95,0.349,0.319,-4.188,4.072,-83.6,112.7,-0.9,0.4,1.024422063,-0.996047433,1.393333333,-1.878333333,0.963514446,-1.081905159,0.941666666,-1.068333333
19b157.11.22,iDolphin,RedRight,tool,1000,Adrian,1,red,1,1,1,17.53333333,15.07407407,0.38,0.302,-0.416,-0.746,-28.6,42.6,-5.8,4.1,0.101757304,0.182478243,0.476666667,-0.71,-0.922664759,1.178525676,-0.916666666,1.168333333
19b157.11.22,iDolphin,RedRight,tool,1000,Adrian,1,green,1,1,1,16.42105263,15.55555556,0.327,0.31,-4.374,3.849,-87,109.6,-1.2,0.2,1.069919315,-0.941499651,1.45,-1.826666667,0.968162011,-1.123977894,0.973333333,-1.116666667
19b157.11.22,iDolphin,RedRight,tool,1000,Adrian,2,red,1,1,1,17.62068966,16,0.384,0.325,-0.335,-0.404,-27.4,47.6,-5.4,4.2,0.081943983,0.098821998,0.456666667,-0.793333333,-0.987975332,1.040321649,-0.993333333,1.033333334
19b157.11.22,iDolphin,RedRight,tool,1000,Adrian,2,green,1,1,1,17.6,15.90909091,0.351,0.32,-4.536,4.01,-89.4,111.9,-1,0,1.109545954,-0.980881682,1.49,-1.865,1.027601971,-1.07970368,1.033333333,-1.071666667
19b157.11.22,iDolphin,RedRight,tool,1000,Adrian,3,red,1,1,1,18.08695652,17.14285714,0.392,0.356,-0.561,-0.236,-31.3,50,-5.2,4,0.137225596,0.057727702,0.521666667,-0.833333333,-0.972320358,1.038609384,-0.968333333,1.031666667
19b157.11.22,iDolphin,RedRight,tool,1000,Adrian,3,green,1,1,1,18.05555556,16.52,0.369,0.335,-4.305,3.96,-86.4,112.2,-1,0.3,1.053041302,-0.968651238,1.44,-1.87,0.915815706,-1.02637894,0.918333333,-1.036666667
19b157.11.22,iDolphin,RedRight,tool,1100,Adrian,1,red,1,1,1,17.96153846,16.37037037,0.383,0.338,-0.495,-0.308,-30.9,48.7,-5.3,4.1,0.121081408,0.075339543,0.515,-0.811666667,-0.931959894,1.043990781,-0.925,1.058333333
19b157.11.22,iDolphin,RedRight,tool,1100,Adrian,1,green,1,1,1,17.36363636,16.125,0.349,0.325,-4.417,3.966,-87.6,112,-1,0.1,1.080437497,-0.970118891,1.46,-1.866666667,0.959356089,-1.045458434,0.945,-1.055
19b157.11.22,iDolphin,RedRight,tool,1100,Adrian,2,red,1,1,1,17.5,15.56,0.374,0.314,0.027,0.096,-23,54.8,-4.9,4.6,-0.00660444,-0.023482455,0.383333333,-0.913333333,-1.087041937,0.946636436,-1.076666667,0.953333334
19b157.11.22,iDolphin,RedRight,tool,1100,Adrian,2,green,1,1,1,17.05,15.13636364,0.339,0.303,-4.123,4.208,-82.7,115.5,-0.8,0.4,1.008522486,-1.029314241,1.378333333,-1.925,1.015126926,-1.005831786,0.995,-1.011666667
19b157.11.22,iDolphin,RedRight,tool,1100,Adrian,3,red,1,1,1,18.08333333,16.44444444,0.389,0.338,-0.426,-0.23,-29.1,50.5,-5.2,4.1,0.104203393,0.056260048,0.485,-0.841666667,-0.904319093,1.085574289,-0.893333333,1.083333333
19b157.11.22,iDolphin,RedRight,tool,1100,Adrian,3,green,1,1,1,17.52380952,15.85,0.351,0.317,-4.319,3.963,-86.8,112.1,-1,0.2,1.056465827,-0.969385064,1.446666667,-1.868333333,0.952262434,-1.025645112,0.961666667,-1.026666666
19b157.11.22,iDolphin,RedRight,tool,1200,Adrian,1,red,1,1,1,17.62962963,15.73076923,0.374,0.319,-0.346,-0.524,-28.5,45.7,-5.5,4.2,0.084634681,0.128175066,0.475,-0.761666667,-0.971831146,1.09756013,-0.971666667,1.106666666
19b157.11.22,iDolphin,RedRight,tool,1200,Adrian,1,green,1,1,1,16.63157895,15.23809524,0.33,0.305,-4.474,3.973,-87.9,111.6,-1,0.1,1.094380203,-0.971831153,1.465,-1.86,1.009745522,-1.100006219,0.99,-1.098333333
19b157.11.22,iDolphin,RedRight,tool,1200,Adrian,2,red,1,1,1,17.1,16.32,0.364,0.332,-0.532,-0.306,-31.7,49.3,-5.3,4,0.130131937,0.074850325,0.528333333,-0.821666667,-0.964248266,1.046681478,-0.936666667,1.038333333
19b157.11.22,iDolphin,RedRight,tool,1200,Adrian,2,green,1,1,1,17.09090909,15.45,0.341,0.309,-4.332,3.95,-87,111.1,-1.1,0.2,1.059645742,-0.966205149,1.45,-1.851666667,0.929513805,-1.041055474,0.921666667,-1.03
19b157.11.22,iDolphin,RedRight,tool,1200,Adrian,3,red,1,1,1,17.37037037,15.62962963,0.368,0.317,-0.288,-0.382,-27.8,49.1,-5.4,4.3,0.070447365,0.093440602,0.463333333,-0.818333333,-0.989198377,1.059645751,-0.986666667,1.033333334
19b157.11.22,iDolphin,RedRight,tool,1200,Adrian,3,green,1,1,1,16.77777778,15,0.33,0.3,-4.294,3.93,-85.9,110.7,-1.1,0.3,1.050350605,-0.961312971,1.431666667,-1.845,0.97990324,-1.054753573,0.968333334,-1.026666667
19B157.07.31,iDolphin,RedRight,tool,500,James,1,red,1,1,1,21.83333333,18.2,0.549,0.436,-11.861,10.674,-197.7,210.4,5.7,-7.3,2.901305532,-2.610954948,3.295,-3.506666667,1.850954927,-1.649641977,1.863333333,-1.661666667
19B157.07.31,iDolphin,RedRight,tool,500,James,1,green,1,1,1,20.06451613,19.525,0.494,0.493,-19.278,17.323,-307.2,308.6,12.3,-14.7,4.71556751,-4.237357913,5.12,-5.143333333,1.814261978,-1.626402965,1.825,-1.636666666
19B157.07.31,iDolphin,RedRight,tool,500,James,2,red,1,1,1,20.93548387,17.12195122,0.525,0.4,-11.891,10.583,-197,208.5,5.6,-7.3,2.908643793,-2.588695551,3.283333333,-3.475,-1.806923717,1.648662362,-1.836666667,1.668333333
19B157.07.31,iDolphin,RedRight,tool,500,James,2,green,1,1,1,19.60606061,18.86666667,0.467,0.486,-19.004,17.025,-302.5,302.4,12,-14.4,4.648544794,-4.164464568,5.041666667,-5.04,1.739901001,-1.575769017,1.758333334,-1.565
19B157.07.31,iDolphin,RedRight,tool,500,James,3,red,1,1,1,21.24137931,18.11111111,0.541,0.434,-11.771,10.829,-196.8,212.5,5.8,-7.2,2.879290746,-2.648869306,3.28,-3.541666667,-1.769254048,1.515595262,-1.761666667,1.498333333
19B157.07.31,iDolphin,RedRight,tool,500,James,3,green,1,1,1,19.62857143,19.15384615,0.474,0.483,-19.478,17.28,-309,306.7,12.3,-14.9,4.764489198,-4.226839746,5.15,-5.111666667,1.885198452,-1.57797044,1.87,-1.57
19B157.07.31,iDolphin,RedRight,tool,600,James,1,red,1,1,1,19.63333333,15.95,0.472,0.338,-11.703,10.325,-195.3,205.2,5.3,-7.1,2.862657352,-2.525586488,3.255,-3.42,-1.901831846,1.701253258,-1.895,1.691666667
19B157.07.31,iDolphin,RedRight,tool,600,James,1,green,1,1,1,18.28571429,17.76190476,0.415,0.411,-19.409,16.811,-308.5,299.8,11.8,-14.8,4.747611216,-4.112118338,5.141666667,-4.996666667,1.884953864,-1.58653185,1.886666667,-1.576666667
19B157.07.31,iDolphin,RedRight,tool,600,James,2,red,1,1,1,20.15384615,16.94736842,0.477,0.377,-11.819,10.539,-197.5,208.2,5.5,-7.3,2.891031965,-2.577932765,3.291666667,-3.47,-1.856579251,1.534185573,-1.85,1.526666667
19B157.07.31,iDolphin,RedRight,tool,600,James,2,green,1,1,1,18.28571429,17.73809524,0.418,0.414,-19.082,16.931,-303.3,301.7,11.9,-14.5,4.667624254,-4.141471364,5.055,-5.028333333,1.776592289,-1.563538599,1.763333333,-1.558333333
19B157.07.31,iDolphin,RedRight,tool,600,James,3,red,1,1,1,20.14814815,16.71052632,0.477,0.371,-11.724,10.398,-195.7,206.1,5.4,-7.2,2.867794135,-2.543442928,3.261666667,-3.435,-1.799830119,1.598028436,-1.793333333,1.593333333
19B157.07.31,iDolphin,RedRight,tool,600,James,3,green,1,1,1,18.43333333,17.71794872,0.423,0.408,-19.323,17.181,-307.2,305.6,12.2,-14.8,4.72657489,-4.202623501,5.12,-5.093333333,1.858780755,-1.659180573,1.858333333,-1.658333333
19B157.07.31,iDolphin,RedRight,tool,700,James,1,red,1,1,1,18.59259259,15.41176471,0.413,0.314,-11.535,10.674,-193.2,209.9,5.7,-7,2.821563084,-2.610954948,3.22,-3.498333333,-1.905011806,1.591668553,-1.9,1.595
19B157.07.31,iDolphin,RedRight,tool,700,James,1,green,1,1,1,16.79310345,15.83870968,0.354,0.326,-18.995,17.066,-303.1,304.3,12.1,-14.4,4.646343318,-4.174493518,5.051666667,-5.071666667,1.824780234,-1.56353857,1.831666667,-1.573333334
19B157.07.31,iDolphin,RedRight,tool,700,James,2,red,1,1,1,18.48148148,15.62857143,0.41,0.322,-11.771,10.641,-196.5,209.7,5.6,-7.2,2.879290746,-2.602882859,3.275,-3.495,-1.767052572,1.571610659,-1.776666667,1.576666667
19B157.07.31,iDolphin,RedRight,tool,700,James,2,green,1,1,1,16.72413793,15.87878788,0.354,0.329,-19.215,17.368,-305.9,308,12.4,-14.7,4.700157178,-4.248365297,5.098333333,-5.133333333,1.820866432,-1.645482438,1.823333333,-1.638333333
19B157.07.31,iDolphin,RedRight,tool,700,James,3,red,1,1,1,18.22222222,14.56410256,0.404,0.283,-11.957,10.451,-199.2,206.8,5.4,-7.4,2.92478797,-2.556407193,3.32,-3.446666667,-1.775369208,1.691958104,-1.778333333,1.686666666
19B157.07.31,iDolphin,RedRight,tool,700,James,3,green,1,1,1,16.2962963,15.5,0.339,0.316,-19.326,16.979,-307.6,301.8,12,-14.8,4.727308715,-4.153212575,5.126666667,-5.03,1.802520745,-1.596805382,1.806666667,-1.583333333
19B157.07.31,iDolphin,RedRight,tool,800,James,1,red,1,1,1,16.5862069,13.34285714,0.348,0.245,-11.947,10.342,-199,204.9,5.3,-7.4,2.922341882,-2.529744837,3.316666667,-3.415,-1.804966833,1.623467738,-1.81,1.615
19B157.07.31,iDolphin,RedRight,tool,800,James,1,green,1,1,1,14.73333333,13.63636364,0.292,0.268,-19.08,16.932,-304.7,301.7,11.9,-14.5,4.667135037,-4.141715973,5.078333333,-5.028333333,1.744793155,-1.611971136,1.761666666,-1.613333333
19B157.07.31,iDolphin,RedRight,tool,800,James,2,red,1,1,1,16.96296296,14.17647059,0.357,0.272,-11.473,10.688,-192.3,210.3,5.7,-6.9,2.806397342,-2.614379471,3.205,-3.505,-1.860737695,1.527336502,-1.873333333,1.523333333
19B157.07.31,iDolphin,RedRight,tool,800,James,2,green,1,1,1,15.23333333,13.92,0.307,0.272,-19.166,17.208,-304.9,305.6,12.2,-14.6,4.688171364,-4.209227931,5.081666667,-5.093333333,1.881774022,-1.59484846,1.876666667,-1.588333333
19B157.07.31,iDolphin,RedRight,tool,800,James,3,red,1,1,1,16.17241379,12.31818182,0.337,0.2,-11.466,10.017,-192.1,201.3,5,-6.9,2.804685081,-2.450246985,3.201666667,-3.355,-1.883486283,1.758980946,-1.88,1.738333333
19B157.07.31,iDolphin,RedRight,tool,800,James,3,green,1,1,1,14.26666667,13.2,0.278,0.261,-19.685,16.827,-312.8,300.4,11.8,-15.1,4.815123143,-4.116032075,5.213333333,-5.006666667,2.010438062,-1.66578509,2.011666666,-1.651666667
19B157.07.31,iDolphin,RedRight,tool,900,James,1,red,1,1,1,15.87096774,13.11764706,0.327,0.239,-11.65,10.596,-194.2,208.7,5.6,-7.1,2.849693089,-2.591875465,3.236666667,-3.478333333,-1.965430054,1.52415661,-1.976666666,1.528333334
19B157.07.31,iDolphin,RedRight,tool,900,James,1,green,1,1,1,14.20689655,12.71428571,0.277,0.25,-19.103,17.18,-303.9,306,12.2,-14.5,4.672761031,-4.202378892,5.065,-5.1,1.823067942,-1.610503427,1.828333333,-1.621666667
19B157.07.31,iDolphin,RedRight,tool,900,James,2,red,1,1,1,16.07407407,13.12121212,0.332,0.24,-11.999,10.661,-200.8,209.8,5.7,-7.4,2.935061536,-2.607775034,3.346666667,-3.496666667,-1.737699495,1.594603858,-1.718333333,1.603333333
19B157.07.31,iDolphin,RedRight,tool,900,James,2,green,1,1,1,14.35714286,12.86363636,0.282,0.249,-19.395,17.138,-309.2,304.3,12.1,-14.8,4.744186698,-4.192105333,5.153333333,-5.071666667,1.809125162,-1.584330299,1.806666666,-1.575
19B157.07.31,iDolphin,RedRight,tool,900,James,3,red,1,1,1,15.67741935,12.14285714,0.321,0.198,-11.731,10.232,-196.2,202.8,5.2,-7.2,2.869506396,-2.502837872,3.27,-3.38,-1.874680302,1.689267461,-1.883333333,1.691666667
19B157.07.31,iDolphin,RedRight,tool,900,James,3,green,1,1,1,13.90322581,12.41176471,0.269,0.248,-19.577,16.988,-311.5,302.5,12,-15,4.788705433,-4.155414052,5.191666667,-5.041666667,1.919199037,-1.65257618,1.921666667,-1.661666667
19B157.07.31,iDolphin,RedRight,tool,1000,James,1,red,1,1,1,15.53333333,12.94871795,0.316,0.236,-11.782,10.564,-198,208.4,5.6,-7.2,2.881981442,-2.584047984,3.3,-3.473333333,-1.906723991,1.571366068,-1.891666667,1.568333334
19B157.07.31,iDolphin,RedRight,tool,1000,James,1,green,1,1,1,14.39285714,12.35,0.283,0.245,-19.307,17.026,-307.7,303.1,12,-14.7,4.722661155,-4.164709176,5.128333333,-5.051666667,1.840679713,-1.580661192,1.828333333,-1.578333334
19B157.07.31,iDolphin,RedRight,tool,1000,James,2,red,1,1,1,15.58064516,12.575,0.318,0.22,-11.804,10.428,-197,206.2,5.4,-7.2,2.887362834,-2.550781192,3.283333333,-3.436666667,-1.835298321,1.613927984,-1.845,1.615
19B157.07.31,iDolphin,RedRight,tool,1000,James,2,green,1,1,1,13.90625,11.83333333,0.27,0.238,-19.298,17.268,-308.1,306,12.3,-14.7,4.720459679,-4.223904443,5.135,-5.1,1.833096845,-1.673123251,1.851666667,-1.663333333
19B157.07.31,iDolphin,RedRight,tool,1000,James,3,red,1,1,1,15.35483871,12.675,0.311,0.227,-11.566,10.592,-193.5,208.2,5.6,-7,2.829145955,-2.59089703,3.225,-3.47,-1.891313724,1.633007413,-1.91,1.63
19B157.07.31,iDolphin,RedRight,tool,1000,James,3,green,1,1,1,13.96875,12,0.272,0.239,-19.157,17.035,-306.2,302.5,12,-14.6,4.685969888,-4.166910653,5.103333333,-5.041666667,1.856823933,-1.576013623,1.878333333,-1.571666667
19B157.07.31,iDolphin,RedRight,tool,1100,James,1,red,1,1,1,15.36666667,12.30769231,0.311,0.213,-11.912,10.51,-198.3,207.6,5.5,-7.3,2.913780577,-2.570839111,3.305,-3.46,-1.772189311,1.596071542,-1.798333333,1.581666667
19B157.07.31,iDolphin,RedRight,tool,1100,James,1,green,1,1,1,13.75,11.875,0.265,0.241,-19.228,17.136,-306.6,304.4,12.1,-14.7,4.703337088,-4.191616116,5.11,-5.073333333,1.789556511,-1.620777005,1.805,-1.613333333
19B157.07.31,iDolphin,RedRight,tool,1100,James,2,red,1,1,1,15.1,11.88636364,0.303,0.193,-11.985,10.438,-200.6,205.9,5.4,-7.4,2.931637014,-2.553227279,3.343333333,-3.431666667,-1.771700074,1.638388837,-1.766666667,1.641666666
19B157.07.31,iDolphin,RedRight,tool,1100,James,2,green,1,1,1,13.38709677,10.7826087,0.255,0.231,-19.425,17.094,-309.5,304.1,12.1,-14.9,4.751524951,-4.181342557,5.158333333,-5.068333333,1.819887937,-1.628115278,1.815,-1.636666666
19B157.07.31,iDolphin,RedRight,tool,1100,James,3,red,1,1,1,15.33333333,12.23076923,0.31,0.211,-11.717,10.415,-197.1,205.6,5.4,-7.2,2.866081874,-2.547601278,3.285,-3.426666667,-1.885443077,1.633741279,-1.873333333,1.641666666
19B157.07.31,iDolphin,RedRight,tool,1100,James,3,green,1,1,1,13.66666667,11.6875,0.263,0.241,-19.247,17.116,-306.9,304.4,12.1,-14.7,4.707984648,-4.186723945,5.115,-5.073333333,1.841902774,-1.639122667,1.83,-1.646666666
19B157.07.31,iDolphin,RedRight,tool,1200,James,1,red,1,1,1,14.83870968,12.21621622,0.295,0.212,-11.598,10.359,-194.8,205.1,5.3,-7,2.836973434,-2.533903186,3.246666667,-3.418333333,-1.871011214,1.652820759,-1.868333333,1.655
19B157.07.31,iDolphin,RedRight,tool,1200,James,1,green,1,1,1,13.64516129,11.3125,0.262,0.233,-19.262,17.025,-307.5,302.8,12,-14.7,4.711653775,-4.164464568,5.125,-5.046666667,1.874680341,-1.630561382,1.878333333,-1.628333334
19B157.07.31,iDolphin,RedRight,tool,1200,James,2,red,1,1,1,15.26666667,11.56818182,0.308,0.177,-11.071,9.972,-188,198.8,5,-6.5,2.708064625,-2.43923959,3.133333333,-3.313333333,-2.00358915,1.725224978,-1.991666667,1.733333334
19B157.07.31,iDolphin,RedRight,tool,1200,James,2,green,1,1,1,12.3902439,11.07692308,0.225,0.23,-19.701,16.337,-314.2,292.7,11.3,-15.1,4.819036878,-3.996173878,5.236666667,-4.878333333,2.110972253,-1.556934288,2.103333334,-1.565
19B157.07.31,iDolphin,RedRight,tool,1200,James,3,red,1,1,1,14.68571429,10.83928571,0.289,0.133,-10.194,9.223,-175.3,188.2,4.2,-5.6,2.493542739,-2.256027606,2.921666667,-3.136666667,-2.325494139,1.740146272,-2.315,1.741666666
19B157.07.31,iDolphin,RedRight,tool,1200,James,3,green,1,1,1,12.16666667,7.854545455,0.215,0.21,-19.386,16.36,-309.3,293,11.3,-14.8,4.741985222,-4.001799876,5.155,-4.883333333,2.248442483,-1.74577227,2.233333333,-1.746666666
19B157.05.22,iDolphin,RedRight,tool,500,Adrian,1,red,1,1,1,22.55,21.42857143,0.572,0.528,-2.261,2.713,-56.9,93.4,-2.3,2.3,0.553060729,-0.663623951,0.948333333,-1.556666667,-4.188924493,3.338175925,-4.206666667,3.326666666
19B157.05.22,iDolphin,RedRight,tool,500,Adrian,1,green,1,1,1,NaN,1.331848552,0.542,0,-3.953,1.411,-81,74.2,-3.6,0.6,0.966938975,-0.345143164,1.35,-1.236666667,0.413878246,0.318480787,0.401666667,0.32
19B157.05.22,iDolphin,RedRight,tool,500,Adrian,2,red,1,1,1,22.08695652,20.24137931,0.563,0.495,-2.38,2.553,-58.3,90.5,-2.5,2.2,0.582169188,-0.624486527,0.971666667,-1.508333333,-0.384769787,-0.279343363,-0.378333333,-0.271666666
19B157.05.22,iDolphin,RedRight,tool,500,Adrian,2,green,1,1,1,1.331848552,1.331848552,0,0,-3.696,0.687,-78.1,63.4,-4.3,0.9,0.904074491,-0.168046317,1.301666667,-1.056666667,0.321905303,0.45644021,0.33,0.451666666
19B157.05.22,iDolphin,RedRight,tool,500,Adrian,3,red,1,1,1,22.8,22.03703704,0.579,0.544,-1.973,2.499,-52.9,90.3,-2.5,2.6,0.482613366,-0.611277647,0.881666667,-1.505,-0.421461125,-0.44323133,-0.42,-0.448333333
19B157.05.22,iDolphin,RedRight,tool,500,Adrian,3,green,1,1,1,NaN,15.66666667,0.534,0.324,-4.34,1.587,-87.6,76.4,-3.4,0.2,1.061602613,-0.38819433,1.46,-1.273333333,0.578989247,0.223083317,0.578333333,0.231666667
19B157.05.22,iDolphin,RedRight,tool,600,Adrian,1,red,1,1,1,21.08333333,19.82142857,0.514,0.466,-1.977,2.431,-53.6,88.9,-2.6,2.6,0.483591802,-0.594644242,0.893333333,-1.481666667,-0.578010811,-0.206449912,-0.566666667,-0.208333334
19B157.05.22,iDolphin,RedRight,tool,600,Adrian,1,green,1,1,1,15.98148148,13.88888889,0.353,0.261,-4.092,1.299,-84.1,72.4,-3.7,0.5,1.00093961,-0.317746966,1.401666667,-1.206666667,0.517347808,0.276897276,0.508333334,0.275
19B157.05.22,iDolphin,RedRight,tool,600,Adrian,2,red,1,1,1,20.34782609,21.375,0.535,0.532,-2.353,2.228,-58.1,86.5,-2.8,2.2,0.575564748,-0.544988635,0.968333333,-1.441666667,-0.425374862,-0.227241669,-0.433333334,-0.235
19B157.05.22,iDolphin,RedRight,tool,600,Adrian,2,green,1,1,1,15.47457627,13.85714286,0.328,0.261,-3.827,1.28,-79.8,72.2,-3.7,0.7,0.936118256,-0.313099397,1.33,-1.203333333,0.360553508,0.231889238,0.361666667,0.238333334
19B157.05.22,iDolphin,RedRight,tool,600,Adrian,3,red,1,1,1,20.84,19.4516129,0.514,0.462,-1.231,3.118,-41.7,98.7,-1.9,3.3,0.301113561,-0.762690553,0.695,-1.645,-0.635004695,-0.449591156,-0.635,-0.441666667
19B157.05.22,iDolphin,RedRight,tool,600,Adrian,3,green,1,1,1,1.331848552,1.331848552,0,0,13.217,2.108,170.4,84.8,-2.9,17.8,-3.232994942,-0.515635568,-2.84,-1.413333333,-3.534108503,0.247054985,-3.535,0.231666667
19B157.05.22,iDolphin,RedRight,tool,700,Adrian,1,red,1,1,1,18.625,17.8,0.441,0.403,-2.19,2.582,-55.8,90.4,-2.4,2.4,0.535693497,-0.631580185,0.93,-1.506666667,3.768688439,-0.115944617,3.77,-0.093333334
19B157.05.22,iDolphin,RedRight,tool,700,Adrian,1,green,1,1,1,14,11.89361702,0.27,0.199,-4.149,1.143,-85.1,69.8,-3.9,0.4,1.014882317,-0.279587978,1.418333333,-1.163333333,0.47918882,0.351992207,0.488333333,0.343333334
19B157.05.22,iDolphin,RedRight,tool,700,Adrian,2,red,1,1,1,19.5,18.40740741,0.448,0.404,-1.815,2.554,-50.9,90.4,-2.5,2.7,0.44396516,-0.624731136,0.848333333,-1.506666667,-0.570917157,-0.345143158,-0.57,-0.343333334
19B157.05.22,iDolphin,RedRight,tool,700,Adrian,2,green,1,1,1,13.48484848,11.93023256,0.248,0.205,-4.266,1.177,-87.4,70.1,-3.8,0.3,1.043501556,-0.28790468,1.456666667,-1.168333333,0.599536396,0.336826456,0.608333334,0.338333334
